IN,PHY_P1,CHEM_P1,MAT_P1,OVERALL_P1,TM_P1,TQ_P1,MCQ_P1,MMCQ_P1,NUM_P1,PARA_P1,MTF_P1,PHY_P2,CHEM_P2,MAT_P2,OVERALL_P2,TM_P2,TQ_P2,MCQ_P2,MMCQ_P2,NUM_P2,PARA_P2,MTF_P2,EASY_P,MED_P,HARD_P,EASY_C,MED_C,HARD_C,EASY_M,MED_M,HARD_M,OUT
156,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,8701
156,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,8801
156,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,8901
155,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,9001
155,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,9101
154,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,9201
154,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,9301
154,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,9401
153,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,9501
153,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,9601
152,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,9701
152,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,9801
152,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,9901
151,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,10001
151,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,10101
151,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,10201
150,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,10301
150,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,10401
150,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,10501
149,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,10601
149,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,10701
148,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,10801
148,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,10900
148,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,11001
147,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,11101
147,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,11201
147,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,11301
146,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,11401
146,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,11501
146,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,11601
145,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,11701
145,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,11801
145,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,11901
144,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,12001
144,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,12101
144,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,12201
143,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,12301
143,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,12401
143,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,12501
142,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,12601
142,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,12701
142,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,12801
142,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,12901
141,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,13001
141,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,13101
141,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,13200
140,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,13301
140,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,13401
140,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,13501
140,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,13601
139,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,13701
139,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,13801
139,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,13901
138,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,14001
138,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,14100
138,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,14201
138,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,14301
137,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,14401
137,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,14501
137,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,14601
137,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,14701
136,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,14801
136,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,14901
136,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,15001
136,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,15100
135,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,15201
135,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,15301
135,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,15400
135,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,15501
134,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,15601
134,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,15701
134,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,15801
134,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,15901
133,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,16001
133,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,16101
133,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,16201
133,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,16301
132,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,16401
132,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,16501
132,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,16601
132,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,16700
131,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,16801
131,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,16901
131,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,17001
131,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,17101
131,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,17201
130,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,17301
130,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,17401
130,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,17500
130,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,17601
129,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,17700
129,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,17801
129,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,17901
129,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,18001
128,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,18101
128,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,18201
128,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,18301
128,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,18401
128,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,18501
127,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,18601
127,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,18701
127,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,18800
127,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,18900
126,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,19001
126,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,19100
126,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,19201
126,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,19301
126,0.37,0.51,0.42,0.433333,180,60,0,0.5,0.5,0,0,0.31,0.35,0.58,0.413333,180,60,0.5,0,0,0.3,0.2,0.375,0.325,0.2,0.375,0.325,0.2,0.15,0.425,0.425,19401
320,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,1
246,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,101
230,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,201
219,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,301
211,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,401
204,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,501
199,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,601
194,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,701
190,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,801
187,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,901
184,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,1001
180,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,1101
